,University,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3607,"NATIONAL RESEARCH NUCLEAR UNIVERSITY ""MEPHI"" (MOSCOW ENGINEERING PHYSICS INSTITUTE)",55.649567000000005,37.6616855,Dominos Pizza,55.648846,37.656789,Pizza Place
3608,"NATIONAL RESEARCH NUCLEAR UNIVERSITY ""MEPHI"" (MOSCOW ENGINEERING PHYSICS INSTITUTE)",55.649567000000005,37.6616855,KFC,55.64873256363108,37.65713458551733,Fast Food Restaurant
3609,"NATIONAL RESEARCH NUCLEAR UNIVERSITY ""MEPHI"" (MOSCOW ENGINEERING PHYSICS INSTITUTE)",55.649567000000005,37.6616855,Старинная аптека,55.64724437344122,37.65716476890281,Pharmacy
3610,"NATIONAL RESEARCH NUCLEAR UNIVERSITY ""MEPHI"" (MOSCOW ENGINEERING PHYSICS INSTITUTE)",55.649567000000005,37.6616855,Ресторан пивоварни Schwarzkaiser,55.64557146214711,37.65985509092634,Gastropub
3611,"NATIONAL RESEARCH NUCLEAR UNIVERSITY ""MEPHI"" (MOSCOW ENGINEERING PHYSICS INSTITUTE)",55.649567000000005,37.6616855,"Клуб-секта ""дворик""",55.646173270066264,37.661622861552615,Juice Bar
3612,"NATIONAL RESEARCH NUCLEAR UNIVERSITY ""MEPHI"" (MOSCOW ENGINEERING PHYSICS INSTITUTE)",55.649567000000005,37.6616855,Ларек Мороженое,55.646967043849266,37.66816553113864,Dessert Shop
3613,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Botanischer Garten,51.963751031336486,7.610808236213994,Botanical Garden
3614,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Fürstbischöfliches Schloss,51.96356745537517,7.613530755444768,Palace
3615,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Schlossplatz,51.96567432201225,7.614357974838992,Plaza
3616,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,f 24,51.96326,7.618994,Bar
3617,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Schloßgarten Café,51.96455164553032,7.610282471956068,Café
3618,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Cafe Malik,51.9631388174116,7.617954498637085,Café
3619,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Le Feu,51.96219394090415,7.61776864528656,French Restaurant
3620,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Barzillus,51.9662818,7.618195,Bar
3621,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Die Brücke,51.96227418248051,7.618297842161723,Café
3622,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Gorilla Bar,51.965862815298884,7.61885094885998,Sports Bar
3623,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Pizza Hut,51.967663,7.614495,Pizza Place
3624,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Destille,51.965603726699456,7.619150394387968,Bar
3625,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,H Landgericht,51.96202267589147,7.615961549654563,Bus Stop
3626,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Les masques célèstes,51.966898,7.611356,Outdoor Sculpture
3627,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Davidwache,51.96656324303387,7.618020879648377,Bar
3628,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Stadtbad Münster Mitte,51.960308,7.615592,Gym Pool
3629,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,Sb-Bäckerei Middelberg,51.96702779575063,7.615272847184531,Bakery
3630,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,H Hüfferstiftung,51.96120706931741,7.608121371035112,Bus Stop
3631,WESTFÄLISCHE WILHELMS-UNIVERSITÄT MÜNSTER,51.96360715,7.6131357429945,H Krummer Timpen,51.96175063007543,7.6191207893151685,Bus Stop
3632,BRUNEL UNIVERSITY,51.53255315,-0.473993562050575,Costa Coffee,51.53297183903421,-0.4735164953829755,Coffee Shop
3633,BRUNEL UNIVERSITY,51.53255315,-0.473993562050575,The Academy,51.53326746098199,-0.473875972623373,Nightclub
3634,BRUNEL UNIVERSITY,51.53255315,-0.473993562050575,Lancaster Suites,51.534427013338636,-0.4715063581873622,Hotel
3635,BRUNEL UNIVERSITY,51.53255315,-0.473993562050575,Starbucks,51.533520439479865,-0.46896763228204547,Coffee Shop
3636,BRUNEL UNIVERSITY,51.53255315,-0.473993562050575,Locos,51.53324334489343,-0.473736862588841,Pub
3637,BRUNEL UNIVERSITY,51.53255315,-0.473993562050575,Subway,51.53297552511903,-0.4739265909837202,Sandwich Place
3638,BRUNEL UNIVERSITY,51.53255315,-0.473993562050575,KFC,51.52888776557098,-0.4741748398740612,Fast Food Restaurant
3639,BRUNEL UNIVERSITY,51.53255315,-0.473993562050575,Yardbird,51.533105,-0.473783,Restaurant
3640,BRUNEL UNIVERSITY,51.53255315,-0.473993562050575,More Energy,51.53341347959318,-0.470104445124672,Gym
3641,UNIVERSITÄT ULM,48.42360835,9.956557148268,H Uni Süd,48.42197530456845,9.956054065134973,Bus Stop
3642,UNIVERSITÄT ULM,48.42360835,9.956557148268,Uni Ulm Bistro,48.42198003328283,9.955852720388455,Italian Restaurant
3643,UNIVERSITÄT ULM,48.42360835,9.956557148268,Uni Ulm (Uni Fit),48.4222795,9.956105,Gym / Fitness Center
3644,UNIVERSITÄT ULM,48.42360835,9.956557148268,H Kliniken Wissenschaftsstadt,48.423522323043386,9.950153910143882,Bus Stop
3645,UNIVERSITY OF JYVÄSKYLÄ,62.2318731,25.7357519872639,Teeleidi,62.232365,25.729784,Tea Room
3646,UNIVERSITY OF JYVÄSKYLÄ,62.2318731,25.7357519872639,Keski-Suomen Museo,62.232244119938855,25.734146708130364,History Museum
3647,UNIVERSITY OF JYVÄSKYLÄ,62.2318731,25.7357519872639,Ilokivi OnStage,62.2350607855031,25.731039619726904,Music Venue
3648,UNIVERSITY OF JYVÄSKYLÄ,62.2318731,25.7357519872639,Alvar Aalto -museo,62.23350674123227,25.731336086932497,Art Museum
3649,UNIVERSITY OF JYVÄSKYLÄ,62.2318731,25.7357519872639,Liikunnan kuntosali,62.23472960019361,25.728762650708592,Gym
3650,UNIVERSITY OF JYVÄSKYLÄ,62.2318731,25.7357519872639,Finlandia Hotelli Alba,62.23083,25.73609,Hotel
3651,UNIVERSITY OF JYVÄSKYLÄ,62.2318731,25.7357519872639,Lozzi,62.235552349660914,25.730939164966934,College Cafeteria
3652,UMEÅ UNIVERSITY,63.82177625,20.3043163114932,ICA Nära Berghem,63.822986370493815,20.30154363707055,Convenience Store
3653,UMEÅ UNIVERSITY,63.82177625,20.3043163114932,Café Lindell,63.82169860587251,20.305639408752196,Café
3654,UMEÅ UNIVERSITY,63.82177625,20.3043163114932,Hotell Björken,63.819952751655514,20.29865812346352,Hotel
3655,UMEÅ UNIVERSITY,63.82177625,20.3043163114932,Nationernas Hus,63.8198305,20.306664,Pub
3656,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Novus,49.48455590462664,8.46683839042612,Cocktail Bar
3657,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,SENJU,49.485447,8.466555,Japanese Restaurant
3658,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Café Sammo,49.48590268755393,8.464465588773214,Café
3659,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Vino & Pizzateca,49.484167,8.467018,Italian Restaurant
3660,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Baguetterie Le Toulonnais,49.485176518559385,8.467259537917952,Sandwich Place
3661,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Schloss Mannheim,49.4840635494784,8.463337990075521,Palace
3662,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Mémoires d'Indochine,49.48733249192318,8.464651497906408,Vietnamese Restaurant
3663,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Basic - Bio für alle,49.48558977038277,8.46432941755012,Organic Grocery
3664,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Paradeplatz,49.48714794098432,8.466253280639648,Plaza
3665,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Café Sammo Zen,49.485799116372554,8.4610453930758,Café
3666,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Engelhorn Sports,49.485573475296015,8.469193737298545,Sporting Goods Shop
3667,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Azteca Mexicana,49.48613587106744,8.465356429080472,Mexican Restaurant
3668,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Boland's,49.486047247740245,8.468127722568962,Café
3669,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Nisa's Hot Dog Store,49.485783339729544,8.467892807780531,Hot Dog Joint
3670,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Kapuzinerplanken,49.485311,8.470029,Plaza
3671,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,familienbetrieb,49.48534049388583,8.466256199115582,German Restaurant
3672,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,THE EAST Restaurant,49.486589410363756,8.465898597198967,Chinese Restaurant
3673,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Müller,49.48706252113612,8.468066771350387,Drugstore
3674,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Café Fräulein Schiller,49.48645705111235,8.462516307063996,Café
3675,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,L3 Café & Lounge,49.48353048286936,8.465365046682713,Café
3676,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Kaschmir-Tandoori,49.484799781043506,8.466984822189367,Indian Restaurant
3677,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Opus V,49.48567042791149,8.469552829114631,Modern European Restaurant
3678,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Dionysos,49.48614136545717,8.466023761758223,Greek Restaurant
3679,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,CaT Coffee and Tea,49.48641892008484,8.467281060762899,Café
3680,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Peek & Cloppenburg,49.48680795208944,8.468109422923362,Clothing Store
3681,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Engelhorn The Box,49.48548259456437,8.469960638246615,Clothing Store
3682,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Da Clarissa,49.48232393294223,8.471198583719856,Pizza Place
3683,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Shooter Stars,49.4846436208031,8.467742849696679,Cocktail Bar
3684,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Thalia,49.48688316379979,8.465681695293732,Bookstore
3685,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,O'Reillys Irish Pub,49.48128227113178,8.470035456497648,Irish Pub
3686,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Dachgarten,49.48571635406633,8.469225652602407,Burger Joint
3687,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,CinemaxX,49.48352194312604,8.47139759326668,Multiplex
3688,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Gasthaus Zentrale,49.48553085400893,8.468642154567512,Gastropub
3689,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,N1 Lounge,49.486125005447995,8.465181579635397,Lounge
3690,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Eis Fontanella,49.486871,8.468435,Ice Cream Shop
3691,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Lenok's,49.485436479074906,8.468509257401598,Burger Joint
3692,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Viva La Pasta Da Lidia,49.48583627660434,8.466501057469744,Italian Restaurant
3693,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Urmel,49.48491184703671,8.47060522278459,Toy / Game Store
3694,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Yi Xiang Yuan Nudel-Bar,49.48444,8.467227,Asian Restaurant
3695,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Die fette Wutz,49.485161,8.469611,BBQ Joint
3696,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,REWE CITY,49.48677814046188,8.466044319114756,Supermarket
3697,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Le Café,49.486815415226495,8.465937092389414,Café
3698,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,InterCityHotel Mannheim,49.48050461563202,8.469002108126583,Hotel
3699,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,H+ Hotel Mannheim,49.48199012724016,8.470072746276855,Hotel
3700,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Ehrenhof,49.48364157993623,8.462799478703687,Plaza
3701,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,RNV Universität,49.481826825127854,8.46512385498922,Tram Station
3702,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Curubar,49.485956735230424,8.462235584486788,Restaurant
3703,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Mensawiese Mannheim,49.48410476047939,8.460649523381337,Park
3704,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Burger King,49.480114,8.469087,Fast Food Restaurant
3705,UNIVERSITÄT MANNHEIM,49.4832445,8.4645749,Schillerplatz,49.48653566677307,8.46248241021995,Park
3706,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Hayfield Manor,51.891039360658866,-8.489778078603626,Hotel
3707,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Lewis Glucksman Gallery,51.894572277184785,-8.490431418373108,Art Gallery
3708,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Garnish Guesthouse,51.89582233274746,-8.48835202424023,Bed & Breakfast
3709,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Jackie Lennox's,51.89230783626561,-8.483564493293894,Fish & Chips Shop
3710,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Starbucks,51.89294388549352,-8.490001139240704,Coffee Shop
3711,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Coffee Dock,51.892801643563566,-8.490001721545312,Coffee Shop
3712,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Killarney Guest House,51.89530203885986,-8.4918159435933,Bed & Breakfast
3713,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Cork County Cricket Club,51.89551244254569,-8.492956871348976,Cricket Ground
3714,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Áras Na Mac Léinn,51.893427822401144,-8.490358157358415,Student Center
3715,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,The Main Rest,51.892613807728395,-8.492304155799445,Food Court
3716,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Cissie Youngs,51.890947188373836,-8.487938831116542,Bar
3717,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Whelton's Centra,51.89078513849588,-8.488841098240462,Convenience Store
3718,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Coffee Station,51.89569002283608,-8.488967622554872,Coffee Shop
3719,UNIVERSITY COLLEGE CORK (UCC),51.89194365,-8.48993129359069,Staff Common Room,51.895758266715625,-8.491481641905375,Tea Room
3720,AALBORG UNIVERSITY,57.01590275,9.97532826658991,Bella Italia AAU,57.01515923999999,9.977956,Pizza Place
3721,AALBORG UNIVERSITY,57.01590275,9.97532826658991,AAU kantinen busstoppested,57.01530838012695,9.975972175598145,Bus Station
3722,AALBORG UNIVERSITY,57.01590275,9.97532826658991,Unifitness,57.01538885876236,9.977946281433105,Gym
3723,AALBORG UNIVERSITY,57.01590275,9.97532826658991,Busstop AAU/Krogestraede,57.01556383376638,9.979286005561459,Bus Station
3724,AALBORG UNIVERSITY,57.01590275,9.97532826658991,Hum IKT's Kaffemaskine,57.014278680000004,9.982666230000001,Café
3725,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Biblio-Globus (Библио-Глобус),55.75998242448512,37.62993305153283,Bookstore
3726,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Особняк Салтыкова-Черткова,55.76038650575632,37.63129325492731,Historic Site
3727,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Double B Coffee & Tea,55.76152719165553,37.631717428611346,Coffee Shop
3728,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Bowie,55.76102901977311,37.63211709519823,Karaoke Bar
3729,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Surf Coffee,55.761083387827,37.63223072355031,Coffee Shop
3730,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Азбука вкуса,55.761821498601044,37.628324031829834,Gourmet Shop
3731,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Кулинарная лавка братьев Караваевых,55.7612914750892,37.63256211305822,Bakery
3732,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,ModMac,55.76033694780411,37.631338131886224,Other Repair Shop
3733,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Презервативная,55.760925,37.632511,Adult Boutique
3734,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Filial,55.76076384842887,37.63279175690145,Café
3735,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Ramen Club,55.760822,37.63257,Ramen Restaurant
3736,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Чайных дел мастерская,55.76106311376557,37.63543854170275,Tea Room
3737,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Marketplace,55.7623637466292,37.63427301737544,Modern European Restaurant
3738,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Double B Coffee & Tea (Даблби),55.760164356551634,37.62627216689964,Coffee Shop
3739,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Hobby Games,55.7602301417562,37.63079133552011,Toy / Game Store
3740,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,SOS.Café,55.761787,37.632915,Hot Dog Joint
3741,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Шоколадница,55.760613854447946,37.6315983556794,Coffee Shop
3742,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Передвижник,55.76019678828242,37.62618751065024,Hobby Shop
3743,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Хачапури,55.761583359821365,37.63585572716146,Caucasian Restaurant
3744,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Moss Boutique Hotel,55.76119146764733,37.63588082390406,Hotel
3745,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Beer Gik Craft Beer Store,55.76220834293404,37.635047650922644,Beer Bar
3746,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Mandy's Apothecary,55.76187128709931,37.62611767829883,Irish Pub
3747,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Московская школа йоги,55.76316513592688,37.63570513042872,Yoga Studio
3748,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Мойчай,55.76316947398803,37.63576446584674,Tea Room
3749,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,RingStudio,55.76449918049236,37.633086643035604,Jewelry Store
3750,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,French Kiss,55.76435740202704,37.629733081484105,Candy Store
3751,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Чихо,55.76205433570288,37.6358268029279,Noodle House
3752,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Propaganda (Пропаганда),55.758525972312306,37.63263045825069,Nightclub
3753,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Starbucks (Старбакс),55.76202683038468,37.626800537109375,Coffee Shop
3754,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Starbucks,55.7613519761096,37.632282972335815,Coffee Shop
3755,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Музей «Огни Москвы»,55.760818,37.635512,History Museum
3756,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Odessa Mama (Одесса-мама),55.76183365999331,37.6355340866378,Ukrainian Restaurant
3757,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Клаустрофобия,55.76416707838152,37.62891163784457,Arcade
3758,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,BeauMonde Lounge (Бомонд Лаунж),55.759351610615056,37.624968859665444,Hookah Bar
3759,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,9 залов,55.76318374512735,37.634651630381676,Dance Studio
3760,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,The St. Regis Moscow Nikolskaya,55.758946315633416,37.62552416184917,Hotel
3761,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Lubyanskaya Square (Лубянская площадь),55.759669,37.626663,Plaza
3762,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Широкую на широкую,55.76155509385553,37.6361158490181,Bar
3763,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,TIMELESS Чистые Пруды,55.76509938919469,37.631717280447226,Hookah Bar
3764,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Krispy Kreme,55.76275630715825,37.63492135627143,Donut Shop
3765,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Школа Каула-йоги,55.76524175768908,37.63126851574889,Yoga Studio
3766,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,San-Francisco Hostel,55.76300471697364,37.63445405941864,Hostel
3767,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Yoga Practika,55.762746310657654,37.635878947062444,Yoga Studio
3768,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Во сколько начинается аперитив?,55.76145198500279,37.63600830581343,Wine Bar
3769,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,El Gato Tango,55.76007283678068,37.636993601688275,Dance Studio
3770,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Фонд культуры «Екатерина»,55.76252433127915,37.62811668836457,Art Gallery
3771,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Time Club «Убежище»,55.761147675062205,37.637729290011514,Gaming Cafe
3772,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Jawsspot,55.75929355840918,37.625121287004504,Beer Bar
3773,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Клуб Алексея Козлова,55.75772397915271,37.63384343321768,Music Venue
3774,NATIONAL RESEARCH UNIVERSITY - HIGHER SCHOOL OF ECONOMICS (HSE),55.7613455,37.6307561,Касабланка,55.75943805726615,37.624944593720016,Dance Studio
3775,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Café Bretelles,48.579211292697046,7.758833244079597,Coffee Shop
3776,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Académie de la Bière - Krutenau,48.57922991960801,7.760242223739624,Bar
3777,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Wawa Bar,48.581360774075506,7.762146067035216,Bar
3778,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,le XX,48.58137824467999,7.761187247701355,Wine Bar
3779,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Au Pain de mon Grand Père,48.57972724125453,7.757917010934193,Bakery
3780,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Le Renard Prêchant,48.579535311157684,7.757487595081329,French Restaurant
3781,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Au Cèdre,48.579094302538266,7.756878537534469,Middle Eastern Restaurant
3782,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Le Chariot,48.579688091219424,7.760993073947965,Bar
3783,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Living Room,48.58124967940722,7.761493976828988,Bar
3784,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,SUAPS,48.5801935888771,7.7652139115383,Gym
3785,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Le Romulus,48.57719674459053,7.766563389475718,Middle Eastern Restaurant
3786,UNIVERSITÉ DE STRASBOURG,48.5785039,7.7636081179738605,Subway,48.57701990562997,7.769601753847731,Sandwich Place
